date,code,close,high,low,open,p_change,turnover,volume,t_volue
2016/3/4,'002230,26.1,27.6,25.68,27.2,-4.7097,2.3448,23160681,33580959663
2016/3/7,'002230,26.66,27.43,26.31,26.68,2.1456,2.0258,20009932,34301470675
2016/3/8,'002230,27.99,28.01,25.5,26.48,4.9887,3.2997,32593751,36012684328
2016/3/9,'002230,27.35,28.16,27.18,27.33,-2.2865,2.722,26887285,35189243171
2016/3/10,'002230,27.43,29.2,27.33,28.6,0.2925,3.665,36201892,35292173316
2016/3/11,'002230,26.8,27.3,26.3,26.95,-2.2968,2.1329,21068355,34481598428
2016/3/14,'002230,28.59,28.97,27.1,27.29,6.6791,3.9414,38931811,36784660412
2016/3/15,'002230,27.93,28.86,27.72,28.31,-2.3085,2.8071,27875988,36082937122
2016/5/18,'002230,28.76,30.03,26.66,28,3.3417,5.6892,69607241,37155219177
2016/5/19,'002230,28.13,29.26,27.85,28.1,-2.1905,3.0623,37467176,36341318340
2016/5/20,'002230,27.41,27.68,26.78,27.59,-2.5595,2.4159,29558143,35411145954
2016/5/23,'002230,27.93,28.27,27.4,27.5,1.8971,1.956,23932292,36082937122
2016/5/24,'002230,28.58,29.17,28.15,28.16,2.3272,2.8716,35134104,36922676081
2016/5/25,'002230,27.99,29,27.95,28.97,-2.0644,2.2045,26971723,36160451487
2016/5/26,'002230,27.84,28.25,27,27.68,-0.5359,1.8426,22543829,35966665573
2016/5/27,'002230,27.57,28.18,27.52,27.88,-0.9698,1.2302,15051386,35617850929
2016/5/30,'002230,26.88,27.3,26.71,27.22,-2.5027,1.3915,17024724,34726435726
2016/5/31,'002230,29.03,29.26,27.11,27.11,7.9985,3.3551,41050283,37504033822
2016/6/1,'002230,29.36,29.86,29.06,29.06,1.1368,3.5354,43255580,37930362832
2016/6/2,'002230,29.47,29.58,29,29.22,0.3747,2.2328,27318855,38072472502
2016/6/3,'002230,31.01,32.2,29.56,29.56,5.2257,5.3064,64923880,40062007882
2016/6/6,'002230,32.99,34.11,32.33,34.1,6.385,6.3121,77228814,42619981942
2016/6/7,'002230,32.2,33.08,31.73,33,-2.3947,3.922,47986363,41599376130
2016/6/8,'002230,33.97,34.56,31.62,32.26,5.4969,5.8138,71132256,43886049911
2016/6/13,'002230,31.4,34.57,31.33,33.3,-7.5655,5.3446,65391615,40565851257
2016/6/14,'002230,31.2,32.45,30.28,31.59,-0.6369,3.6053,44111506,40307470039
2016/6/15,'002230,33.08,33.28,30.6,30.9,6.0256,3.8799,47470493,42736253490
2016/6/16,'002230,32.99,33.37,32.43,32.8,-0.2721,2.6901,32913999,42619981942
2016/6/17,'002230,32.43,33.75,32.15,33.35,-1.6975,2.7716,33910815,41896514531
2016/6/20,'002230,31.98,32.42,31.27,32.15,-1.3876,2.1913,26810789,41315156790
2016/6/21,'002230,31.48,32.95,31.2,32.12,-1.5635,2.3988,29349858,40669203745
2016/6/22,'002230,32.38,32.38,31.02,31.37,2.859,1.9578,23953749,41831919227
2016/6/23,'002230,32.01,32.34,31.48,32.33,-1.1427,1.9847,24283419,41353913973
2016/6/24,'002230,31.31,32.58,30.33,32.17,-2.1868,3.0389,37180647,40449579709
2016/6/27,'002230,31.98,32.14,31.01,31.1,2.1399,2.1453,26247567,41315156790
2016/6/28,'002230,32.79,33.27,31.63,31.72,2.5328,3.5013,42838151,42361600724
2016/6/29,'002230,32.38,33.21,32.22,33.12,-1.2504,2.0787,25432863,41831919227
2016/6/30,'002230,32.85,32.94,32.2,32.61,1.4515,1.8487,22618419,42439115089
2016/7/1,'002230,32.34,33.12,32.25,32.85,-1.5525,1.6367,20025140,41780242983
2016/7/4,'002230,32.95,33.1,31.88,32.33,1.8862,2.1852,26736112,42568305698
2016/7/5,'002230,32.74,33,32.4,33,-0.6373,1.6251,19882694,42297005419
2016/7/6,'002230,32.11,32.69,31.91,32.69,-1.9243,2.017,24678220,41483104582
2016/7/7,'002230,31.64,32.32,31.15,31.81,-1.4637,2.3585,28855986,40875908719
2016/7/8,'002230,31.8,32.13,31.55,31.8,0.5057,1.3847,16942180,41082613694
2016/7/11,'002230,31.15,31.95,31.09,31.79,-2.044,1.9773,24192042,40242874735
2016/7/12,'002230,31.44,31.46,30.37,31.1,0.931,2.1138,25862482,40617527501
2016/7/13,'002230,31.69,32.19,31.1,31.5,0.7952,2.2427,27439142,40940504024
2016/7/14,'002230,31.6,31.88,31.48,31.59,-0.284,1.3045,15961223,40824232476
2016/7/15,'002230,32.23,32.88,31.6,31.61,1.9937,3.67,44902197,41638133313
2016/7/18,'002230,31.64,32.5,31.34,32.5,-1.8306,1.9778,24198584,40875908719
2016/7/19,'002230,31.64,31.79,31.1,31.66,0,1.242,15196458,40875908719
2016/7/20,'002230,31.64,31.97,31.52,31.75,0,1.0372,12689625,40875908719
2016/7/28,'002230,29.42,30.98,28.93,30.2,-7.0164,3.6493,44649762,38007877197
2016/7/29,'002230,29,30.1,28.68,29.66,-1.4276,1.606,19649244,37465276639
2016/8/1,'002230,28.54,29.07,28.01,28.85,-1.5862,1.173,14351397,36870999837
2016/8/2,'002230,28.65,28.83,28.35,28.57,0.3854,0.8306,10162695,37013109507
2016/8/3,'002230,28.66,28.92,28.43,28.62,0.0349,0.7237,8855091,37026028568
2016/8/4,'002230,29.22,29.54,28.66,28.8,1.9539,1.2918,15804927,37749495979
2016/8/5,'002230,28.98,29.37,28.96,29.25,-0.8214,0.7943,9717953,37439438517
2016/8/8,'002230,29.57,29.7,28.87,28.98,2.0359,0.9699,11866281,38201663111
2016/8/9,'002230,29.63,29.67,29.2,29.56,0.2029,1.2364,15156327,38348383319
2016/8/10,'002230,29.39,29.71,29.35,29.71,-0.81,0.9168,11238430,38037765297
2016/8/11,'002230,28.68,29.4,28.63,29.25,-2.4158,1.1308,13861962,37118853648
2016/8/12,'002230,28.8,28.98,28.47,28.73,0.4184,0.8894,10903064,37274162659
2016/8/15,'002230,30.2,30.4,28.85,29.41,4.8611,2.7241,33392709,39086101122
2016/8/16,'002230,30.72,31.08,30.08,30.2,1.7219,2.362,28954390,39759106837
2016/8/17,'002230,30.41,30.78,30.21,30.72,-1.0091,1.3336,16348355,39357891891
2016/8/18,'002230,30.21,30.68,30.07,30.29,-0.6577,1.0994,13477140,39099043539
2016/8/19,'002230,30.59,31.07,30.36,30.45,1.2579,1.5626,19155418,39590855408
2016/8/22,'002230,30.35,30.73,30.1,30.6,-0.7846,1.1487,14867376,39280237386
2016/8/23,'002230,30.29,30.64,30.1,30.28,-0.1977,0.8241,10666221,39202582880
2016/8/24,'002230,30.9,31.26,30.28,30.51,2.0139,1.6644,21541606,39992070353
2016/8/25,'002230,31.31,31.43,30.3,30.62,1.3269,2.0993,27170204,40522709474
2016/8/26,'002230,30.44,31.46,30.3,31.46,-2.7787,2.1811,28229089,39396719144
2016/8/29,'002230,30.24,30.58,30.07,30.3,-0.657,0.925,11971842,39137870792
2016/8/30,'002230,30.31,30.54,30.22,30.25,0.2315,0.7309,9459496,39228467715
2016/8/31,'002230,30.37,30.45,30.05,30.29,0.198,0.7845,10152745,39306122221
2016/9/1,'002230,30.1,30.39,29.85,30.35,-0.889,0.9759,12630405,38956676946
2016/9/2,'002230,29.73,30.17,29.65,29.99,-1.2292,0.8042,10408787,38477807495
2016/9/5,'002230,29.75,30.16,29.72,29.82,0.0673,0.6578,8513685,38503692330
2016/9/6,'002230,30.52,30.55,29.52,29.9,2.5882,1.2094,15653165,39500258485
2016/9/7,'002230,30.31,30.82,30.24,30.53,-0.6881,1.0572,13683024,39228467715
2016/9/8,'002230,30.16,30.58,29.91,30.37,-0.4949,0.814,10534886,39034331451
2016/9/9,'002230,29.76,30.25,29.71,30.18,-1.3263,0.8902,11521071,38516634748
2016/9/12,'002230,28.83,29.4,28.72,29,-3.125,1.3604,17607208,37312989912
2016/9/13,'002230,29.03,29.14,28.83,29.02,0.6937,0.6279,8126991,37571838264
2016/9/14,'002230,29.09,29.65,28.81,28.97,0.2067,0.7352,9514753,37649492769
2016/9/19,'002230,29.28,29.64,29.19,29.22,0.6531,0.5618,7270584,37895398704
2016/9/20,'002230,29.13,29.4,29.04,29.35,-0.5123,0.3757,4862046,37701262440
2016/9/21,'002230,29.27,29.49,29.11,29.14,0.4806,0.4873,6306214,37882456286
2016/9/22,'002230,29.39,29.65,29.27,29.47,0.41,0.5676,7346046,38037765297
2016/9/23,'002230,29.03,29.52,29.02,29.41,-1.2249,0.5548,7181096,37571838264
2016/9/26,'002230,28.3,29.14,28.3,28.98,-2.5146,0.8092,10473530,36627041780
2016/9/27,'002230,28.54,28.62,28.1,28.32,0.8481,0.6431,8322874,36937659802
2016/9/28,'002230,28.42,28.67,28.41,28.59,-0.4205,0.3514,4548250,36782350791
2016/9/29,'002230,28.43,28.72,28.41,28.49,0.0352,0.448,5797661,36795293208
2016/9/30,'002230,28.43,28.49,28.29,28.42,0,0.4166,5392125,36795293208
2016/10/10,'002230,29.29,29.35,28.69,28.69,3.025,0.8742,11314468,37908341121
2016/10/11,'002230,29.34,29.6,29.2,29.3,0.1707,0.7317,9469513,37973053209
2016/10/12,'002230,29.23,29.48,29.15,29.25,-0.3749,0.5878,7607413,37830686616
2016/10/13,'002230,29.16,29.29,29.07,29.18,-0.2395,0.5895,7629569,37740089692
2016/10/14,'002230,29.32,29.45,29.02,29.1,0.5487,0.7004,9064912,37947168374
2016/10/17,'002230,28.9,29.5,28.81,29.35,-1.4325,0.6101,7896011,37403586835
2016/10/18,'002230,29.14,29.14,28.65,28.87,0.8304,1.1272,14602611,37750764338
2016/10/19,'002230,29.42,30.32,29.38,29.7,0.9609,2.24,29019562,38113503323
2016/10/20,'002230,30.43,30.45,29.37,29.6,3.433,2.9753,38544725,39421954661
2016/10/21,'002230,30.01,30.54,29.83,30.48,-1.3802,1.5965,20682093,38877846184
2016/10/24,'002230,30.84,31.48,30.7,31,2.7657,3.4919,45237895,39953108174
2016/10/25,'002230,31.25,31.48,30.6,30.71,1.3294,2.4733,32041801,40484261688
2016/10/26,'002230,30.46,31.3,30.42,31.26,-2.528,1.8165,23533023,39460819552
2016/10/27,'002230,30.4,30.68,30.1,30.43,-0.197,1.0357,13417416,39383089770
2016/10/28,'002230,29.91,30.68,29.91,30.33,-1.6118,1.0897,14116905,38748296546
2016/10/31,'002230,29.98,30.19,29.62,29.9,0.234,0.9595,12429782,38838981293
2016/11/1,'002230,30.18,30.28,29.85,30.13,0.6671,0.9881,12800866,39098080567
2016/11/2,'002230,29.98,30.6,29.9,30.18,-0.6627,1.1762,15237953,38838981293
2016/11/3,'002230,30.25,30.58,30,30.02,0.9006,1.2814,16600349,39188765314
2016/11/4,'002230,29.87,30.36,29.85,30.26,-1.2562,0.8497,11008002,38696476691
2016/11/7,'002230,29.63,30.02,29.55,29.89,-0.8035,0.8789,11386607,38385557562
2016/11/8,'002230,29.85,30.1,29.7,29.87,0.7425,0.7498,9713162,38670566764
2016/11/9,'002230,29.26,29.99,29.01,29.85,-1.9765,1.0805,13998058,37906223903
2016/11/10,'002230,29.81,30.08,29.51,29.51,1.8797,1.0142,13138888,38618746909
2016/11/11,'002230,29.85,29.93,29.6,29.93,0.1342,0.812,10519591,38670566764
2016/11/14,'002230,30.18,30.45,29.99,30,1.1055,1.1818,15309824,39098080567
2016/11/15,'002230,30.74,30.8,30.01,30.3,1.8555,1.6516,21396793,39823558537
2016/11/16,'002230,30.45,30.95,30.41,30.82,-0.9434,1.1225,14542511,39447864588
2016/11/17,'002230,30.1,30.38,29.97,30.3,-1.1494,1.0094,13076757,38994440857
2016/11/18,'002230,30.11,30.43,30.04,30.22,0.0332,0.6052,7839911,39007395821
2016/11/21,'002230,30.36,30.57,30.12,30.25,0.8303,1.1149,14443395,39331269915
2016/11/22,'002230,30.48,30.48,30.08,30.4,0.3953,0.9421,12204543,39486729480
2016/11/23,'002230,30.16,30.57,30.11,30.54,-1.0499,0.8997,11655546,39072170640
2016/11/24,'002230,29.71,30.34,29.59,30.26,-1.492,1.3599,17618037,38489197272
2016/11/25,'002230,29.93,29.97,29.26,29.67,0.7405,0.7838,10153642,38774206474
2016/11/28,'002230,29.8,30.19,29.78,30.15,-0.4343,0.7081,9173340,38605791945
2016/11/29,'002230,29.5,29.8,29.45,29.8,-1.0067,0.9034,11703063,38217143033
2016/11/30,'002230,29.68,29.97,29.39,29.41,0.6102,0.7934,10278176,38450332380
2016/12/1,'002230,29.66,29.83,29.53,29.68,-0.0674,0.6978,9040016,38424422453
2016/12/2,'002230,29.1,29.72,29.1,29.67,-1.8881,0.8736,11317584,37698944483
2016/12/5,'002230,28.92,29.45,28.8,28.98,-0.6186,0.8243,10679033,37465755136
2016/12/6,'002230,28.89,29.2,28.78,29.05,-0.1037,0.5043,6533238,37426890245
2016/12/7,'002230,29.16,29.2,28.89,28.9,0.9346,0.6024,7803584,38154064181
2016/12/8,'002230,28.88,29.26,28.82,29.23,-0.9602,0.5097,6603584,37787701425
2016/12/9,'002230,28.52,28.98,28.48,28.97,-1.2465,0.7938,10284086,37316663596
2016/12/12,'002230,27.3,28.46,27.3,28.46,-4.2777,1.4357,18599756,35720368730
2016/12/13,'002230,27.56,27.77,27.32,27.32,0.9524,0.7789,10091172,36060562717
2016/12/14,'002230,27.34,27.75,27.31,27.6,-0.7983,0.5998,7770053,35772706266
2016/12/15,'002230,27.5,27.75,27.19,27.34,0.5852,0.6537,8468136,35982056413
2016/12/16,'002230,27.86,27.96,27.37,27.51,1.3091,0.8003,10368357,36453094242
2016/12/19,'002230,27.56,27.8,27.47,27.8,-1.0768,0.4446,5773440,36144856907
2016/12/20,'002230,27.5,27.69,27.37,27.57,-0.2177,0.3681,4782888,36087131575
2016/12/21,'002230,27.6,27.7,27.43,27.51,0.3636,0.5277,6856948,36218357508
2016/12/22,'002230,27.37,27.62,27.21,27.62,-0.8333,0.5284,6865127,35916537862
2016/12/23,'002230,26.95,27.52,26.91,27.38,-1.5345,0.5853,7604636,35365388944
2016/12/26,'002230,26.82,26.9,26.22,26.9,-0.4824,0.7017,9116793,35194795231
2016/12/27,'002230,26.93,27.24,26.81,26.89,0.4101,0.4174,5422767,35339143757
2016/12/28,'002230,26.85,27.18,26.79,26.96,-0.2971,0.3772,4900969,35234163011
2016/12/29,'002230,26.94,27.12,26.74,26.88,0.3352,0.3981,5173105,35352266350
2016/12/30,'002230,27.09,27.1,26.9,27.02,0.5568,0.3853,5006340,35549105250
2017/1/3,'002230,27.39,27.58,27.2,27.29,1.1074,0.5814,7554768,35942783049
2017/1/4,'002230,28.02,28.08,27.26,27.26,2.3001,1.0798,14029479,36769506427
2017/1/5,'002230,28.12,28.83,28.08,28.33,0.3569,1.1384,14791482,36900732360
2017/1/6,'002230,27.79,28.17,27.68,28.17,-1.1735,0.6531,8486382,36467686781
2017/1/9,'002230,27.94,28.11,27.76,27.82,0.5398,0.4834,6280380,36664525680
2017/1/10,'002230,27.74,28.16,27.71,27.98,-0.7158,0.5509,7158094,36402073814
2017/1/11,'002230,27.83,28.4,27.81,28.25,0.3244,0.7941,10318445,36520177154
2017/1/12,'002230,27.44,28.04,27.38,27.92,-1.4014,0.558,7250155,36008396015
2017/1/13,'002230,27.1,27.56,27.03,27.44,-1.2391,0.4612,5992525,35562227843
2017/1/16,'002230,26.44,26.98,25.3,26.98,-2.4354,0.9084,11832118,34781423241
2017/1/17,'002230,26.82,26.95,26.1,26.46,1.4372,0.6307,8215265,35281307539
2017/1/18,'002230,26.5,26.8,26.48,26.58,-1.1931,0.389,5067110,34860352341
2017/1/19,'002230,26.38,26.74,26.35,26.6,-0.4528,0.3557,4633769,34702494142
2017/1/20,'002230,26.75,26.93,26.4,26.46,1.4026,0.4941,6435767,35189223590
2017/1/23,'002230,26.87,27.13,26.74,26.75,0.4486,0.3775,4917284,35347081789
2017/1/24,'002230,26.73,26.99,26.71,26.89,-0.521,0.264,3438255,35162913890
2017/1/25,'002230,26.82,26.92,26.66,26.7,0.3367,0.2561,3335396,35281307539
2017/1/26,'002230,27.03,27.21,26.91,26.91,0.783,0.3856,5022650,35557559388
2017/2/3,'002230,28.06,28.28,27.06,27.21,3.8106,1.3194,17185848,36912508932
2017/2/6,'002230,29.96,30.5,27.78,28.08,6.7712,3.8488,50131991,39411930420
2017/2/7,'002230,29.76,30.12,29.4,29.8,-0.6676,2.0223,26341275,39148833421
2017/2/8,'002230,30.01,30.45,29.59,29.75,0.8401,1.8617,24249270,39477704670
2017/2/9,'002230,29.95,30.35,29.74,30.16,-0.1999,1.3068,17021155,39398775570
2017/2/10,'002230,29.45,30.14,29.22,29.91,-1.6694,1.526,19876533,38741033073
2017/2/13,'002230,29.29,29.68,29.16,29.32,-0.5433,1.1646,15169946,38530555474
2017/2/14,'002230,29.42,29.83,29.3,29.35,0.4438,1.1291,14706985,38701568524
2017/2/15,'002230,29.28,29.64,29.15,29.48,-0.4759,1.0351,13483246,38517400624
2017/2/16,'002230,29.95,30.17,29.13,29.35,2.2883,1.7024,22174101,39398775570
2017/2/17,'002230,29.2,29.91,29.2,29.82,-2.5042,1.0496,13670993,38412161825
2017/2/20,'002230,29.5,29.78,29.22,29.3,1.0274,0.7905,10296017,38806807323
2017/2/21,'002230,30.59,30.84,29.4,29.58,3.6949,3.0715,40007974,40240685967
2017/2/22,'002230,30.79,31.04,30.3,30.51,0.6538,2.5083,32672164,40503782965
2017/2/23,'002230,30.32,30.78,30.24,30.78,-1.5265,1.2904,16808007,39885505018
2017/2/24,'002230,30.76,31.3,30.61,30.75,1.4512,2.0109,26192671,40464318415
2017/2/27,'002230,31.14,31.56,30.56,30.68,1.2354,2.6896,35032547,40964202713
2017/2/28,'002230,30.76,31.27,30.4,31,-1.2203,1.6024,20871484,40464318415
2017/3/1,'002230,30.58,30.97,30.5,30.76,-0.5852,0.9854,12834629,40227531117
2017/3/2,'002230,30.33,31.2,30.32,30.72,-0.8175,1.2964,16886139,39898659868
2017/3/3,'002230,30.81,30.98,30.11,30.36,1.5826,1.5706,20457403,40530092665
2017/3/6,'002230,31.92,32.5,31.03,31.5,3.6027,4.016,52310214,41990281009
2017/3/7,'002230,34.37,35.11,31.65,31.94,7.6754,9.2115,119984296,45213219244
2017/3/8,'002230,33.69,34.23,33.33,33.8,-1.9785,4.6728,60864987,44318689448
2017/3/9,'002230,33.6,35.12,33.6,33.81,-0.2671,5.0928,66336306,44200295798
2017/3/10,'002230,34.22,34.6,33.31,33.7,1.8452,3.395,44220941,45015896495
2017/3/13,'002230,34.59,35.97,34.34,34.98,1.0812,4.862,63329446,45502625943
2017/3/14,'002230,34.4,35.59,34.01,34.4,-0.5493,4.2582,55464573,45252683794
2017/3/15,'002230,33.75,34.25,33.5,34.18,-1.8895,3.0422,39625389,44397618548
2017/3/16,'002230,34.5,34.55,33.76,33.92,2.2222,2.8449,37055946,45763909416
2017/3/17,'002230,33.61,35.05,33.58,34.91,-2.5797,3.0415,39616618,44583333202
2017/3/20,'002230,33.48,34,33.06,33.61,-0.3868,2.2205,28923293,44410889485
2017/3/21,'002230,35.04,35.85,33.4,33.62,4.6595,5.5068,71727984,46480214085
2017/3/22,'002230,35.93,36.25,34.5,34.7,2.54,5.1081,66535807,47660790299
2017/3/23,'002230,35.6,36.3,34.85,35.76,-0.9185,3.6472,47505916,47223048557
2017/3/24,'002230,36.28,36.7,35.38,35.38,1.9101,4.0569,52842323,48125061844
2017/3/27,'002230,36.04,36.78,35.83,36.18,-0.6615,2.6684,34756459,47806704213
2017/3/28,'002230,35.27,36,35.08,36,-2.1365,2.3368,30438346,46785306815
2017/3/29,'002230,34.93,35.7,34.85,35.47,-0.964,2.3749,30934609,46334300171
2017/3/30,'002230,34.64,35.38,34.5,34.7,-0.8302,2.6593,34638366,45949618034
2017/3/31,'002230,35.1,35.48,34.59,34.75,1.3279,2.1466,27960193,46559803493
2017/4/5,'002230,35.81,36.2,34.85,34.9,2.0228,3.1611,41174584,47501611484
2017/4/6,'002230,35.35,35.98,35.21,35.8,-1.2846,2.1056,27425911,46891426025
2017/4/7,'002230,35.17,35.85,35.12,35.14,-0.5092,1.8532,24138418,46652657802
2017/4/10,'002230,33,35.13,32.84,35.13,-6.17,4.5368,59093633,43774174224
2017/4/11,'002230,33.19,33.39,32.22,32.99,0.5758,2.6309,34268224,44026207348
2017/4/12,'002230,32.36,33.14,32.3,32.92,-2.5008,1.5393,20050423,42925220542
2017/4/13,'002230,32.84,33.27,32.54,32.54,1.4833,1.3566,17670205,43561935804
2017/4/14,'002230,32.57,33.13,32.5,32.83,-0.8222,1.1517,15001106,43203783469
2017/4/17,'002230,32.71,33,31.91,32.46,0.4298,1.2049,15694556,43389492087
2017/4/18,'002230,30.44,31.95,30.25,31.5,-6.9398,3.9087,50912080,40378359496
2017/4/19,'002230,30.81,30.89,30.2,30.59,1.2155,1.7575,22892165,40869160844
2017/4/20,'002230,31.06,31.15,30.62,30.9,0.8114,1.4059,18312829,41200783376
2017/4/21,'002230,30.57,31.08,30.52,31.05,-1.2597,0.8652,11268986,40550803213
2017/4/24,'002230,30.87,31.18,29.81,30.75,0.9814,1.7466,22750144,40948750251
2017/4/25,'002230,30.86,31.4,30.7,30.76,-0.0324,1.2858,16748715,40935485350
2017/4/26,'002230,31.76,32.39,30.9,30.91,2.9164,2.0047,26112719,42129326465
2017/4/27,'002230,31.61,31.87,30.68,31.6,-0.4723,1.8216,23727569,41930352946
2017/4/28,'002230,31.7,31.87,31.35,31.63,0.2847,1.0362,13496821,42049737058
2017/5/2,'002230,31.3,31.72,31.17,31.63,-1.2618,0.9006,11730702,41519141006
2017/5/3,'002230,31.6,32.09,31.2,31.2,0.9585,1.2792,16662659,41917088045
2017/5/4,'002230,30.95,31.83,30.95,31.37,-2.057,1.0296,13410529,41054869462
2017/5/5,'002230,30.47,31.37,30.33,30.95,-1.5509,1.6099,20969280,40418154200
2017/5/8,'002230,30,30.99,30,30.38,-1.5425,1.4864,19360885,39794703840
2017/5/9,'002230,29,30.11,28.71,29.9,-3.3333,2.5535,33260510,38468213712
2017/5/10,'002230,28.51,29.47,28.33,29.09,-1.6897,1.9389,25255458,37818233549
2017/5/11,'002230,27.91,28.57,27.05,28.35,-2.1045,2.4099,31389485,37022339473
2017/5/12,'002230,28.3,28.34,27.7,27.87,1.3973,1.3679,17817605,37539670622
2017/5/15,'002230,29.17,29.43,28.7,28.71,3.0742,1.9741,25713499,38693717034
2017/5/16,'002230,29.98,30,28.8,29.16,2.7768,1.9234,25053754,39768174037
2017/5/17,'002230,29.86,30.27,29.6,30,-0.4003,1.4802,19280171,39608995222
2017/5/18,'002230,29.8,30.19,29.48,29.5,-0.2009,1.3377,17423741,41383070114
2017/5/19,'002230,29.35,29.99,29.01,29.86,-1.5101,1.2339,16071522,40758157982
2017/5/22,'002230,29.4,29.94,29.23,29.33,0.1704,1.0731,13978110,40827592663
2017/5/23,'002230,28.3,29.68,28.27,29.48,-3.7415,1.5875,20677641,39300029672
2017/5/24,'002230,28.93,28.93,27.88,28.4,2.2261,1.2294,16013825,40174906658
2017/5/25,'002230,29.84,30,28.62,28.85,3.1455,1.8296,23831103,41438617860
2017/5/26,'002230,29.91,30.33,29.61,29.84,0.2346,1.6117,20992662,41535826414
2017/5/31,'002230,29.82,30.87,29.8,30.36,-0.3009,1.5815,20599239,41410843987
2017/6/1,'002230,29.79,30.47,29.6,29.79,-0.1006,1.513,19707568,41369183178
2017/6/2,'002230,30.14,30.24,28.62,29.52,1.1749,1.358,17688846,41855225948
2017/6/5,'002230,30.2,30.76,30.08,30.23,0.1991,1.2365,16106256,41938547566
2017/6/6,'002230,30.85,30.94,30.21,30.21,2.1523,1.5366,20014404,42841198424
2017/6/7,'002230,31.3,31.32,30.72,30.9,1.4587,2.0107,26190225,43466110556
2017/6/8,'002230,30.98,31.39,30.9,31.32,-1.0224,1.3442,17508391,43021728595
2017/6/9,'002230,31.35,31.61,30.67,31,1.1943,1.6544,21548783,43535545238
2017/6/12,'002230,30.58,31.29,30.5,31.2,-2.4561,1.1687,15222473,42466251144
2017/6/13,'002230,30.99,31.1,30.42,30.5,1.3407,0.9354,12184435,43035615532
2017/6/14,'002230,31.08,31.25,30.67,30.99,0.2904,0.9173,11948633,43160597958
2017/6/15,'002230,32.07,32.3,31.02,31.08,3.1853,2.5138,32742719,44535404650
2017/6/16,'002230,31.75,32.24,31.66,32.07,-0.9978,1.2153,15830441,44091022689
2017/6/19,'002230,32.17,32.35,31.72,31.81,1.3228,1.527,19889889,44674274013
2017/6/20,'002230,31.95,32.38,31.89,32.3,-0.6839,1.3744,17902232,44368761415
2017/6/21,'002230,32.28,32.5,31.71,32.26,1.0329,1.5743,20505334,44827030312
2017/6/22,'002230,33.18,34.9,32.25,32.38,2.7881,4.6922,61117659,46076854577
2017/6/23,'002230,33.63,33.74,32.75,33.05,1.3562,2.873,37421718,46701766710
2017/6/26,'002230,36.39,36.39,33.9,33.9,8.207,6.148,80080011,50534561123
2017/6/27,'002230,36.14,36.49,35.71,36.3,-0.687,3.2953,42922349,50187387716
2017/6/28,'002230,37.8,38.45,36.08,36.77,4.5932,7.0845,92278470,52492619138
2017/6/29,'002230,40.05,41.58,37.21,37.4,5.9524,9.2276,120193509,55617179801
2017/6/30,'002230,39.9,41.44,39.58,39.78,-0.3745,6.0917,79347654,55408875757
2017/7/3,'002230,43.45,43.45,39.91,40.3,8.8972,8.7594,114094958,60338738137
2017/7/4,'002230,43.65,43.85,42.7,43,0.4603,7.188,93626651,60616476862
2017/7/5,'002230,43.63,43.98,42.09,43.27,-0.0458,7.4855,97501931,60588702990
2017/7/6,'002230,42.55,44.95,42.44,43.03,-2.4754,9.6043,125099891,59088913871
2017/7/7,'002230,43.15,43.5,42.06,42.31,1.4101,7.8213,101875550,59922130048
2017/7/10,'002230,43.22,44.19,42.41,43.01,0.1622,7.3938,96307754,60019338602
